0,0,0,4806,0,4808,0,0,0,0,0,0,0,0,0,0,0,3030,4475,4476,4477,0,4479,4480,4481,3030,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,5313,5314,5315,3030,0,0,0,
0,0,0,4806,4808,4807,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,3030,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,3030,0,0,0,
3028,3028,3028,3032,3032,3028,3028,3028,3032,3028,3028,3028,3028,3028,3028,3028,3028,3029,3028,3028,3028,3032,3028,3028,3028,3028,3028,3028,3028,3029,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3032,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3033,3028,3028,3028,2911,0,0,0,
0,0,0,4719,4720,0,0,0,3030,4355,4356,4357,3995,3996,3996,3996,3997,3030,0,0,0,3030,4363,4364,4365,0,4715,4716,4717,3030,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,4839,4840,0,0,0,3030,4475,4476,4477,4115,4116,4116,4116,4117,3030,0,0,0,3030,4483,4484,4485,0,4835,4836,4837,3030,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,4959,4960,0,0,0,3030,0,0,0,0,0,4576,0,0,3030,0,0,0,3030,0,0,0,0,4955,4956,4957,3030,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,3030,0,0,4694,4695,4695,4696,0,0,3030,0,0,0,3030,3999,4000,4000,4001,4003,4004,4005,3033,3028,2909,0,0,0,2908,2909,0,0,0,3030,0,0,0,2908,3028,3028,2909,0,0,0,2908,3028,3028,3028,3028,3028,3028,3028,2909,
0,0,0,0,0,0,0,0,3030,4817,4818,4819,4815,4815,4817,4818,4819,3030,0,0,0,3030,4119,4120,4120,4121,4123,4124,4125,4109,4109,3030,0,0,0,3031,3034,0,0,0,3030,0,0,0,3030,4809,0,3030,0,0,0,3030,5673,5674,5675,4724,4723,4723,4723,4725,
0,0,0,0,0,0,0,0,3030,4724,4723,4723,4723,4723,4723,4723,4725,3030,0,0,0,3031,3028,3028,3028,3028,3028,3028,3028,3028,3028,2911,0,0,0,3031,3034,0,0,0,3030,0,0,0,3030,4929,4691,3030,0,0,0,3030,0,0,0,5319,5319,5319,5319,5320,
0,0,0,4719,4720,0,0,0,3030,4964,4964,4964,4964,4964,4964,4964,4965,3030,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,3031,3034,0,0,0,3030,0,0,0,3030,0,0,3030,0,0,0,3030,4336,4336,4336,5439,5440,5442,5443,5444,
0,0,0,4839,4840,0,0,0,3030,5204,5204,5204,5205,5206,5206,5206,5207,3030,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,3031,3034,0,0,0,3030,0,0,0,2910,3028,3028,2911,0,0,0,2910,3028,3028,3028,3028,3028,3028,3028,3034,
0,0,0,4959,4960,0,0,0,2910,3028,3028,3028,3028,3028,3028,3028,3028,2911,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,3031,3034,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,2908,3028,3028,3028,2909,0,0,0,2908,3028,3033,3034,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,3030,4809,0,0,3030,0,0,0,3030,4095,4095,3030,0,0,0,3030,0,0,5047,5048,5049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,2908,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,3030,4929,4570,0,3030,0,0,0,3030,4331,4331,3030,0,0,0,3031,3028,3028,3028,3028,3028,3028,2909,0,0,0,2908,3028,3028,3028,3028,2909,0,0,0,
0,0,0,3031,3034,0,0,0,2908,3028,3028,3028,2909,0,0,0,2908,3032,3028,3028,3028,2911,0,0,0,2910,3028,3028,3028,3034,0,0,0,3030,4331,4331,3030,0,0,0,3030,4715,4716,3743,3744,3745,3746,3030,0,0,0,3030,0,3995,3996,3997,3030,0,0,0,
0,0,0,3031,3034,0,0,0,3030,4715,4716,4717,3030,0,0,0,3031,3034,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,3030,4331,3870,3030,0,0,0,3030,4835,4836,3863,3864,3865,3866,3030,0,0,0,3030,3871,4115,4116,4117,3030,0,0,0,
0,0,0,3031,3034,0,0,0,3030,4835,4836,4837,3030,0,0,0,3031,3034,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,3030,0,0,3030,0,0,0,3030,4955,4956,0,3981,3982,3983,3030,0,0,0,3030,3979,3995,3996,3997,3030,0,0,0,
0,0,0,3031,3034,0,0,0,3030,4955,4956,4957,3030,0,0,0,3031,3034,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,3030,4095,4095,3030,0,0,0,3030,4095,4095,4095,4101,4102,4103,3030,0,0,0,3030,4099,4115,4116,4117,3030,0,0,0,
0,0,0,3031,3034,0,0,0,2910,3028,3028,3028,2911,0,0,0,2910,2911,0,0,0,2908,3028,3028,3028,3028,3028,3028,3028,3034,0,0,0,2910,3028,3028,2911,0,0,0,2910,3028,3028,3028,3028,3028,3028,3033,3028,3028,3028,3033,3028,3028,3028,3028,2911,0,0,0,
0,0,0,3031,3034,0,0,0,0,0,0,4928,4806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,4927,4566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,3031,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,4927,4566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,3031,3034,0,0,0,0,0,0,4928,4806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2911,0,0,0,0,0,4927,4566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
