1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,1219,1219,1219,1219,1219,1219,1219,1921,1921,1215,1921,1921,3035,3035,3035,1921,1457,1457,1457,1921,3035,3035,3035,3035,3035,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,
1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,1219,1219,1219,1219,1219,1219,1219,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,
1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,3028,3028,3028,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1219,1219,1219,1921,1921,1215,1921,
1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,
1214,1334,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1093,1921,1921,3035,3035,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,1921,1214,1214,1214,1214,1334,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1093,1921,1921,3035,3035,3035,1921,1921,1215,1921,
1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,3035,1219,3035,3035,3035,1219,3035,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1219,1219,1219,1921,1921,1215,1921,
1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,
1921,1921,1921,1921,1921,1921,1921,1921,1921,3035,3035,3035,3035,3035,3035,3035,3035,1921,1921,1921,1921,1921,3035,3035,3035,3035,3035,3035,3035,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1335,1336,1921,1921,1921,1921,1921,1215,1921,
1921,1215,1921,3260,3260,1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,3035,1921,1921,1214,1214,1097,1214,1214,1214,1214,1094,1921,1921,1921,1454,1214,1214,1214,1214,1214,1214,1097,1214,1335,1336,1214,1214,1214,1214,1214,1580,1921,
1921,1215,1921,3260,3260,1921,1215,1921,1921,1219,1219,1219,1219,1219,1219,1219,1219,1921,1921,1215,1921,1921,1219,1219,1219,1219,1219,1219,1219,1921,1921,1921,1921,1215,1921,1921,1921,1921,1215,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1215,1921,1335,1336,1921,1921,1921,1921,1921,1921,1921,
1921,1215,1921,3260,3260,1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,3035,1921,1921,1921,1921,1215,1921,1921,1921,1921,1215,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,
1921,1215,1921,3260,3260,1337,1337,1337,1921,3035,3035,3035,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,3035,3035,3035,1921,1337,1337,1337,1921,1921,1921,1215,1921,1921,1921,1215,1921,1921,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,3035,3035,
1921,1215,1921,3260,3260,1457,1457,1457,1921,3035,3035,3035,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1457,1457,1457,1921,1921,1921,1215,1921,1921,1921,1215,1921,1921,3035,3035,1921,1921,1215,1921,1921,1219,1219,1219,3035,3035,3035,3035,3035,
1921,1215,1921,3260,3260,1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1215,1921,1921,1921,1215,1921,1921,3035,3035,1921,1337,1337,1337,1921,3035,3035,3035,3035,3035,3035,3035,3035,
1921,1215,1921,3260,3260,1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,1921,974,1214,1214,1214,1214,1214,1214,1214,1455,1214,1580,1921,1921,1921,1921,1215,1921,1921,1921,1215,1921,1921,1921,1921,1921,1457,1457,1457,1921,1921,1921,1921,1921,1921,1921,1921,1921,
1921,1215,1921,3260,3260,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1215,1921,1921,1921,1335,1336,1921,1215,1921,1335,1336,1921,1921,1921,1921,1921,1921,1921,
1921,1215,1921,1921,1921,1921,1215,1921,1921,1921,1921,1335,1336,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1452,1214,1214,1214,1335,1336,1214,1217,1214,1335,1336,1214,1214,1214,1214,1214,1460,1921,
1214,1217,1214,1214,1214,1214,1217,1214,1214,1214,1214,1335,1336,1214,1097,1214,1214,1214,1214,1580,1921,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1335,1336,1921,1215,1921,1335,1336,1921,1921,1921,1921,1921,1215,1921,
1921,1215,1921,1921,1921,1921,1215,1921,1921,1921,1921,1335,1336,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1337,1337,1337,1921,1921,1921,1921,1921,1921,1921,1215,1921,
1921,1215,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,1921,1457,1457,1457,1921,3035,3035,3035,3035,1921,1921,1215,1921,
1921,1215,1921,1921,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,3035,1921,1921,1215,1921,
1921,1215,1921,1921,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,1921,1921,1921,974,1214,1214,1214,1334,1214,1214,1214,1214,1921,1921,1921,1215,1921,1921,3035,3035,1921,1921,1215,1921,1921,1219,1219,1219,1219,1219,1219,1921,1921,1215,1921,1921,3035,3035,3035,3035,1921,1921,1215,1921,
1921,1215,1921,1921,1921,1921,1215,1921,1921,3035,1219,1219,1921,1921,1215,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,3035,3035,1921,1337,1337,1337,1921,3035,3035,3035,3035,3035,3035,1921,1921,1921,1921,1921,3035,3035,3035,3035,1921,1921,1215,1921,
1921,1215,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1457,1457,1457,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,
1921,1215,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,
1921,1215,1921,1921,1921,1921,1452,1214,1214,1214,1214,1214,1214,1214,1334,1214,1214,1214,1214,1334,1214,1214,1214,1214,1214,1214,1214,1214,1921,1921,1921,1092,1214,1214,1214,1214,1214,1214,1579,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1580,1921,
1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921
